gen_id,ref_id,dialect_region,gen_text,gen_phoneme,gen_dialect,ref_text,sentence_id,speaker_id,gender,age,token_count
5_Graubünden,5,Graubünden,Platz in von Itzinglut mitteilig Werkstät mit Arbeitsplatz für qualifizierte Handwerker. Erhinterlob einer Summe.,l aː z ɪ n t f oː n i ts iː n t l uː t m ɪ t aɪ l ɪ k v ɛ r k ʃ t ɛ l t m ɪ t a r b aɪ t s p l e s f y r k w a l i f iː ts iː r d iː aʊ n t b ɛ r k ə ɛ h ɪ n t ə r l oː p a n z oː ə,Basel,Geplant sind laut Mitteilung Werkstätten mit Arbeitsplätzen für qualifizierte Handwerker. Er hinterlässt eine Frau und einen Sohn.,a48a821c1dec59ff0a3c6767ffe39ef8a31622e29600d46daf8050c674d04115,aece75d7-5d2b-47a4-9f87-24962dfd2e38,female,fourties,19
4_Bern,4,Bern,Ein Mensch hat sich in der Nacht auf den Boden gelegt.,ɔ l ɡ ə d ɪ ɡ aɪ t d f y n ɪ d ɛ s ɪ n uː s iː s ɪ ɛ l t ə ɛ ʃ ɪ h ə n v ɛ l t k t uː,Basel,Er hinterlässt eine Frau und einen Sohn. Diese müssen sie an grössere abgeben.,3f11842737ac5a6afbc0c694dfcc928d88f72db0d7a86b17078aec8875780da5,ba118975-5963-4495-927a-a78d19dd98c1,male,fourties,15
4_Innerschweiz,4,Innerschweiz,Er hinterlässt eine Frau und so um die Münze eine grössere abgeben.,a r h ɪ n t ə l oː p t ə f r aʊ ʊ n ts oː tʃ ə m y n ts j oː ɡ r uː s r iː ɔ k ɡ ə,Basel,Er hinterlässt eine Frau und einen Sohn. Diese müssen sie an grössere abgeben.,3f11842737ac5a6afbc0c694dfcc928d88f72db0d7a86b17078aec8875780da5,005039b8-898f-48d8-b7cc-8a16bd1055c8,female,fourties,15
4_Wallis,4,Wallis,Ein Fingerladen frei und zu. Die Schimmel ist schon größer.,a l h ɪ n d ə r l aʊ d ə n f r ɔ ʊ n ɪ ç iː n d iː ʃ iː m ɪ s ə ʃ ʒ j a m b r uː s ə r aʊ k k a,Zürich,Er hinterlässt eine Frau und einen Sohn. Diese müssen sie an grössere abgeben.,3f11842737ac5a6afbc0c694dfcc928d88f72db0d7a86b17078aec8875780da5,50e4a935-c887-4c38-aff2-6286aab725d1,female,twenties,15
4_Graubünden,4,Graubünden,"Er hinterlässt eine Frau und einen Sohn, damit sie eine größere abgeht.",ɛ h ɪ n t ə r l oː p a f r aʊ ʊ n d ə z oː n iː b r ɪ n t z iː a m ɡ r ø s ə r ɪ a p ɡ iː,Basel,Er hinterlässt eine Frau und einen Sohn. Diese müssen sie an grössere abgeben.,3f11842737ac5a6afbc0c694dfcc928d88f72db0d7a86b17078aec8875780da5,031b0a74-5bdd-47e7-b8b7-9bb58d0e8c72,female,twenties,15
4_Basel,4,Basel,Er hätte noch der Frau und der Sohn ab dem Seankreis reagiert.,y m t i m eː t ə f ɔ n d i ʃ j ʊ n oː d i m s j o k oː s i l o p t i,Basel,Er hinterlässt eine Frau und einen Sohn. Diese müssen sie an grössere abgeben.,3f11842737ac5a6afbc0c694dfcc928d88f72db0d7a86b17078aec8875780da5,1cd99b41-8298-4180-aec6-bb65039c9ed7,male,twenties,15
4_Zürich,4,Zürich,Ein hinterlauter Frau und ein Zungen. Der nennt sich mit Größe die Alpka.,a r ɪ n t ʊ r m ɑ̃ d ə f r ɪ n d uː s uː iː d eː m ɪ n ts uː m ɪ k r s uː r iː æ n ɡ,Bern,Er hinterlässt eine Frau und einen Sohn. Diese müssen sie an grössere abgeben.,3f11842737ac5a6afbc0c694dfcc928d88f72db0d7a86b17078aec8875780da5,ce8839ae-3b20-491c-8c33-cef08b4def6e,male,sixties,15
4_Ostschweiz,4,Ostschweiz,Er hinterlässt die Frau und den Sohn. Die müssen sie größer abgeben.,eː ɔ h ɪ n t ɔ m oː d iː f r aʊ ʊ n d n ʃ ɛ w ə n t iː m eː n ts iː ɡ r y s ʊ l i a p k uː,Basel,Er hinterlässt eine Frau und einen Sohn. Diese müssen sie an grössere abgeben.,3f11842737ac5a6afbc0c694dfcc928d88f72db0d7a86b17078aec8875780da5,831d404d-b189-42b6-8120-073c1f8af73c,male,sixties,15
6_Zürich,6,Zürich,Im Herbst sind im Schutz vor Dunkelheit wieder vermehrt Einbrecher unterwegs. Wechselnde wachsen und mitteilig Werkstätten mit Arbeitsplätzen für qualifizierte Handwerker.,h æ r k ʃ ts iː n m ʃ ɪ t f d uː aɪ t d iː f o r m iː t iː b ʌ f r ʊ t r ɛ q s m æ p s ɪ n v ə v ɛ q s ɪ uː m ɪ d l ɪ k ɛ ʃ t a t ə m ɪ t ɛ r b ɪ ts p l a ts f uː oː f iː ts iː d ʊ ts ɛ,Bern,Im Herbst sind im Schutz der Dunkelheit wieder vermehrt Einbrecher unterwegs. Geplant sind laut Mitteilung Werkstätten mit Arbeitsplätzen für qualifizierte Handwerker.,d0b2fb58b9f562292d26e82d2698ad337e5cd05a822adeaa269f05a2783f1e4d,6d34bfbb-2de2-48d9-891d-ae216f9b347b,male,twenties,23
6_Wallis,6,Wallis,"Im Herbst sind im Schutz von der Dunkelheit wie der Form mehr als Einbrecher und Erwachsene geplomt, sind mit Mitteilung, Werkstätten mit Arbeitsplatz der qualifizierten Handwerkschäden.",ɪ m h a l ts ɪ d ə m ʃ uː ts f ɔ m d ɛ r d uː m x ə l h aɪ t v ɪ d ɪ r f ɔ n m eː ə r iː b r a x ə r uː n ə r v ɑː k s t iː p l oː m ts ɪ l t m ɪ t aɪ d ɪ ɡ v ɑː r x ʃ t a t ə m ɪ d oː r b ɛ k s p r a d ɛ r k o l i f iː ts iː r t ə h oː n t v a r x ə,Basel,Im Herbst sind im Schutz der Dunkelheit wieder vermehrt Einbrecher unterwegs. Geplant sind laut Mitteilung Werkstätten mit Arbeitsplätzen für qualifizierte Handwerker.,d0b2fb58b9f562292d26e82d2698ad337e5cd05a822adeaa269f05a2783f1e4d,0b890339-031a-43ef-bc2e-5e8b5ac5e613,female,thirties,23
6_Ostschweiz,6,Ostschweiz,Im Herbst sind im Schutz vor der Dunkelheit wieder vermehrt Ehebrecher unterwegs. Plan sind laut Mitteilung Werkstätten mit Arbeitsplätzen für qualifizierte Handwerker.,ɪ m h œ k ʃ ts ɪ d ɪ m ʃ iː ts f ɪ d iː d ɪ n k ə l h aɪ t v iː d ɛ f oː m ɔ t iː b r e oː n t oː v ɛ n s b l a ts ɪ n l uː m ɪ t aɪ l ɪ b l a x ʃ t eː t ə m ɪ t aʊ b ə n s p l eɪ s ts ts uː k w a l i f iː ts d iː h ɑː m l j k oː,Basel,Im Herbst sind im Schutz der Dunkelheit wieder vermehrt Einbrecher unterwegs. Geplant sind laut Mitteilung Werkstätten mit Arbeitsplätzen für qualifizierte Handwerker.,d0b2fb58b9f562292d26e82d2698ad337e5cd05a822adeaa269f05a2783f1e4d,831d404d-b189-42b6-8120-073c1f8af73c,male,sixties,23
6_Graubünden,6,Graubünden,Im Herbst sind im Schutz der Dunkelheit wieder vermehrt Einbrecher unterwegs. Blau sind laut Mitteilung Werkstätten mit Arbeitsplätzen für qualifizierte Handwerker geholfen.,ɪ m h ɛ ɾ s ts ɪ n ɪ m ʃ uː s f uː d uː d uː k ə l h ɑː t v iː d ə f m eː iː b r eː a r n b ə r r eː s b l aʊ ts aɪ n b l uː m ɪ b a ɪ k v eː r x ʃ t ɛ p ə m ɪ d a b aɪ t s p l t s f ɪ h k w a n f iː ts iː d iː h a m b oː j ɡ ə k oː n ɪ p,Basel,Im Herbst sind im Schutz der Dunkelheit wieder vermehrt Einbrecher unterwegs. Geplant sind laut Mitteilung Werkstätten mit Arbeitsplätzen für qualifizierte Handwerker.,d0b2fb58b9f562292d26e82d2698ad337e5cd05a822adeaa269f05a2783f1e4d,f2feaf58-1285-4fc1-831d-5c1b013b7e0b,female,fourties,23
6_Innerschweiz,6,Innerschweiz,Im Herbst sind im Schutz der Dunkelheit wieder formierte Eintrecher und Erwachsene belohnt sind. Laut Mitteilung Werkstätten mit Arbeitsplatz für qualifizierte Handwerker.,uː h eː r p ʃ t f uː d eː m ʃ uː s f uː d d uː k l h aɪ t uː t ə r f oː r m eː iː b r a x r ɔ n t ə r v a k ts ɪ n p l oː n ts eː n l uː t m ɪ t aɪ l ɪ k v a r ʃ t a t m ɪ p ɔ r p ts p ts f k oː l i f iː ts iː d iː a n d v a r q ə,Basel,Im Herbst sind im Schutz der Dunkelheit wieder vermehrt Einbrecher unterwegs. Geplant sind laut Mitteilung Werkstätten mit Arbeitsplätzen für qualifizierte Handwerker.,d0b2fb58b9f562292d26e82d2698ad337e5cd05a822adeaa269f05a2783f1e4d,aa7d9d2c-90d3-41f9-a92e-f07b93765f8b,female,twenties,23
6_Basel,6,Basel,Im Herbst sind im Schutz vor der Dunkelheit und der vermehrten Ehegrächer unterwegs. Draußen sind mit Teilen Werkstätten mit Arbeitsplatz qualifiziert wie Handwerker.,ɪ n h ø s z ɪ d ɪ m ʃ uː s h oː d iː t uː ɪ n h a l l t f ʊ m eː p iː ɡ r aʊ t uː v ɑː k s l s f t m ɪ b aɪ b iː b ɑː x ʃ t eː ə m ɪ t aʊ v ɔ l s l a ts f oː l f ts iː iː ʊ t v k ʊ,Basel,Im Herbst sind im Schutz der Dunkelheit wieder vermehrt Einbrecher unterwegs. Geplant sind laut Mitteilung Werkstätten mit Arbeitsplätzen für qualifizierte Handwerker.,d0b2fb58b9f562292d26e82d2698ad337e5cd05a822adeaa269f05a2783f1e4d,fd72db57-c291-43e6-840e-92e06f83ae56,male,twenties,23
6_Bern,6,Bern,Im Herbst sind im Schutz vor Dunkelheit wieder vermehrte Einbrecher unterwegs. Planen sie laut medienlicher Werkstatt Arbeitsplätze für qualifizierte Handwerker.,ɪ m h ɛ p ʃ ts iː ʃ ts s f uː d uː ŋ x uː aɪ p iː p f m eː b iː b r a f r uː m r b a k s b m ɔ m ə ts iː l uː t m ɪ b eː l ɪ k v a ʃ t a t ɔ b ɪ ts p a ts f uː r k r oː l iː f iː ts iː d iː h oː ɛ n t v a f ə n,Basel,Im Herbst sind im Schutz der Dunkelheit wieder vermehrt Einbrecher unterwegs. Geplant sind laut Mitteilung Werkstätten mit Arbeitsplätzen für qualifizierte Handwerker.,d0b2fb58b9f562292d26e82d2698ad337e5cd05a822adeaa269f05a2783f1e4d,0497b106-6644-42ce-b99e-57f9a6c7fc81,male,sixties,23
10_Ostschweiz,10,Ostschweiz,Trotzdem möchten die Finanzlagehandel Kennzahlen gesamthaft würdigen. Sie zeigen die beiden Entführten von einer grossen schwarzen Panne sitzend.,t ɔ s d eː m œ x d iː f iː n ɑː ts l ɡ ə h ɑː m t ə k ɛ m ts ɑː l ə s ɑː m t a f t d ɪ ɡ ə z iː ts aɪ ɡ ə d iː b aɪ d ɪ n f uː t ə f oː m ɡ uː ɪ ʃ v r ts iː b ɑː z iː ts z ɪ n,Basel,Trotzdem möchte die Finanzlage anhand der Kennzahlen gesamthaft würdigen. Sie zeigen die beiden Entführten vor einem grossen schwarzen Banner sitzend.,fd687162210b39a5b4fefd37dafbce039643bc90e7a1f86f344c1c675af68534,684dd9cf-2844-407b-9a7f-12e7b559773f,female,fourties,22
10_Innerschweiz,10,Innerschweiz,"Trotzdem möchte die Finanzlage anhand der Kennzahlen gesamthaft würdigen. Sie zeigen die beiden Entführten vor einem grossen, schwarzen Banner sitzend.",d r ɛ s t ə m ɛ x d iː t f iː n oː m s l ɛ t ɛ n h ɛ n t f uː d iː p r eː n ts j aɪ n ə ç ɛ n t ɛ f t n uː r t iː k ə ts iː ts aɪ ɡ ə d iː b aɪ d ə ɛ n t f r d ə f uː r m ə n ə ɡ r y n ɪ s t ɪ ʃ v oː r ts uː b ɛ n d ɪ ʃ z y ts uː t,Basel,Trotzdem möchte die Finanzlage anhand der Kennzahlen gesamthaft würdigen. Sie zeigen die beiden Entführten vor einem grossen schwarzen Banner sitzend.,fd687162210b39a5b4fefd37dafbce039643bc90e7a1f86f344c1c675af68534,acf67674-c912-42c0-ba3c-f85e2db965ac,male,thirties,22
10_Wallis,10,Wallis,Trotzdem möchte die Finanzlage auch die Kennzahlen gesamt vertröten. Sie zeigen die beiden Entfeierten vor einem grossen Schlürfenbanner sitzend.,d l uː s t ə b aɪ f d d iː f iː n oː m l aʊ aʊ h aʊ b ə d ə k r a s aʊ l ə k z a n p t ɔ t uː r b ɪ k aɪ ʃ iː ts aɪ ɡ ə d iː b aɪ d ə ɪ n f iː iː r t ə d iː a m aɪ ɡ r uː ŋ ts ʃ l oː f ts z a b oː n n ə r z iː ts ə n t,Basel,Trotzdem möchte die Finanzlage anhand der Kennzahlen gesamthaft würdigen. Sie zeigen die beiden Entführten vor einem grossen schwarzen Banner sitzend.,fd687162210b39a5b4fefd37dafbce039643bc90e7a1f86f344c1c675af68534,fb1b67be-8d8f-47bb-b15c-ee1138f0d4ac,female,twenties,22
10_Graubünden,10,Graubünden,Trotzdem möchte die Finanzlage anhand von Kennzahlen gesamtheit würdigen. Sie zeigen die beiden Entführten vor einem grossen schwarzen Banner sitzend geigen.,t r ɔ ts d eː m m ɛ ç d iː t f iː n a n s l ɛ ɡ a n h aʊ m f y r k l eː n ts j ɑː l ə k z m t ɛ f t l uː r d iː b z iː ts aɪ l t ə n d iː b aɪ d ə ɛ n t f uː r d ɛ f oː m m ɛ ɡ r uː s ə ʃ v ɛ r ts ɛ b ɛ ə n ə f z iː ts ɪ n t d ɾ a l ɡ ə,Basel,Trotzdem möchte die Finanzlage anhand der Kennzahlen gesamthaft würdigen. Sie zeigen die beiden Entführten vor einem grossen schwarzen Banner sitzend.,fd687162210b39a5b4fefd37dafbce039643bc90e7a1f86f344c1c675af68534,6516567b-0d9b-4853-880c-d5f0327dd384,male,fourties,22
10_Bern,10,Bern,Trotzdem macht die Finanzflagge anhand von Kennzahlen gesamthaftwürdige. Sie zeigen die beiden Entführten vor einem grossen schwarzen Banner sitzend.,p oː t a n ɔ x t iː n m s l aʊ k h ɔ m t f oː r k ɪ m ts ɑː l ɔ k s ɔ m k a f t uː d iː k ə z iː ts eː l t ə d iː b eɪ t ə m f iː t ə f oː r n aɪ n ɜ ɡ r oː s ə ʃ v ɑː r ts ə b aʊ n ɪ ç z ɪ ts ə n t,Basel,Trotzdem möchte die Finanzlage anhand der Kennzahlen gesamthaft würdigen. Sie zeigen die beiden Entführten vor einem grossen schwarzen Banner sitzend.,fd687162210b39a5b4fefd37dafbce039643bc90e7a1f86f344c1c675af68534,d2dee463-0eb9-47fa-b739-f1dccd8638f9,male,twenties,22
10_Zürich,10,Zürich,"Trotzdem macht die Finanzlage anhand der Kennzahlen gesamtheitwürdige. Sie zeigen, die beiden Entführten von einem grossen schwarzen Banner sitzend.",t r ɪ t d ɛ m n ɛ x d iː f i n a n s l ɛ t ɛ h ɛ f uː d ɪ k ø ts aɪ n ə k z aɪ l k ɛ f t uː iː d z iː ts aɪ ɡ ə d iː b aɪ d ə ʌ f iː d f uː ə r y n s ɪ ʃ m ɛ r ts v ɛ r n ɛ z y ə n t,Basel,Trotzdem möchte die Finanzlage anhand der Kennzahlen gesamthaft würdigen. Sie zeigen die beiden Entführten vor einem grossen schwarzen Banner sitzend.,fd687162210b39a5b4fefd37dafbce039643bc90e7a1f86f344c1c675af68534,6d34bfbb-2de2-48d9-891d-ae216f9b347b,male,twenties,22
10_Basel,10,Basel,"Trotz der Macht, Finanzlage am Handel kennzahle, gesamthaftwürdige, die zeige die beide entfierte von eigenfeuerherregose Schwärze Bonner Sitze.",ɛ ts t a m ɔ x t t v iː m ɑː s m ɔ k ɔ m ɔ m ð ə p ɛ ts ɑː n o z a p ɛ f t uː d i ɡ ʊ z iː ts aɪ d ə d iː b aɪ d ɪ n f iː uː t f aɪ f oː v k uː z uː eː ɔ ts iː b ɛ m oː s iː ts iː,Basel,Trotzdem möchte die Finanzlage anhand der Kennzahlen gesamthaft würdigen. Sie zeigen die beiden Entführten vor einem grossen schwarzen Banner sitzend.,fd687162210b39a5b4fefd37dafbce039643bc90e7a1f86f344c1c675af68534,fd72db57-c291-43e6-840e-92e06f83ae56,male,twenties,22
1_Ostschweiz,1,Ostschweiz,"Der Bär braucht einen, der im Winter keine Angst macht. So kann man nicht in der Jugendherberge abstiegen.",d iː b iː b r uː x t aɪ n ə m f uː d iː v ɪ n t ɔ k r aɪ a n ʃ ts m a x ə d ɔ x h ɑː b m a n ɪ d iː d eː j uː ɡ ə n t h ɛ b ɛ ɡ ɜ a p p ʃ t iː ɡ ə,Ostschweiz,Dabei braucht einem der Winter keine Angst zu machen. Da kann man nicht in der Jugendherberge absteigen.,4105f1e0381fb28c934076c971613a424e705046e809620929fa744d7db5211a,7f4b1ca8-c652-4056-96fb-f02e82182574,female,thirties,19
1_Zürich,1,Zürich,Der Bieb bricht einem vor der Winterkai Angst zu machen. Da hamme ned in der Jugendherberge abgestiegen.,d ɪ b iː b uː x d aɪ m ə f d ə ɹ ɪ n iː t ə v k aɪ ɑː m k ts m ɑː ʃ ɚ d ɪ h æ m ə m ɪ t ə t dʒ uː k ə n t r p aɪ r k k t iː t ɚ,Bern,Dabei braucht einem der Winter keine Angst zu machen. Da kann man nicht in der Jugendherberge absteigen.,4105f1e0381fb28c934076c971613a424e705046e809620929fa744d7db5211a,ce8839ae-3b20-491c-8c33-cef08b4def6e,male,sixties,19
1_Graubünden,1,Graubünden,Dabei braucht einem vor dem Winter keine Angst machen. Da kann man nicht in der Jugendherberge aufsteigen.,d a b iː b r uː x t aɪ n ə f uː d v ɪ n n t r k aɪ aʊ k s m a x d ɔ k a m m a n ɪ t ɪ n d ə r uː ɡ u n t h ɛ r b ɛ r ɡ ɜ aʊ ʃ t iː ɡ,Basel,Dabei braucht einem der Winter keine Angst zu machen. Da kann man nicht in der Jugendherberge absteigen.,4105f1e0381fb28c934076c971613a424e705046e809620929fa744d7db5211a,aece75d7-5d2b-47a4-9f87-24962dfd2e38,female,fourties,19
1_Basel,1,Basel,"Der Biber braucht einen, der dem Winter keine Angst macht. Doch haben wir nicht in den Jugendherbergen Aufstiege.",d iː b iː b iː p aɪ m ə n ts uː d iː v ɪ n t ə k aɪ aʊ ʃ s m ɔ x ə d uː x ɔ m b ə l m ɪ d iː d iː j uː k t b ɑː ɑː k ə aʊ ʃ ʃ t iː ɡ ə,Basel,Dabei braucht einem der Winter keine Angst zu machen. Da kann man nicht in der Jugendherberge absteigen.,4105f1e0381fb28c934076c971613a424e705046e809620929fa744d7db5211a,e903f18d-7bbb-4fb6-aaa3-0f7d965027fb,male,twenties,19
1_Innerschweiz,1,Innerschweiz,Dabei braucht ein von den Wintertowns zu machen. Da kann man nicht in die Jugendherbergs abstiegen.,ɡ ə b iː b r uː x t aɪ n f uː ɡ ə v eː n t ə t ɑː ŋ s ts m aʊ ɑː d x ɔ m ə n n ɪ t d ɪ j uː ɡ ə n h æ r b ɛ r k s aʊ k ʃ t iː ɡ ə,Bern,Dabei braucht einem der Winter keine Angst zu machen. Da kann man nicht in der Jugendherberge absteigen.,4105f1e0381fb28c934076c971613a424e705046e809620929fa744d7db5211a,005039b8-898f-48d8-b7cc-8a16bd1055c8,female,fourties,19
1_Wallis,1,Wallis,"Da der Wind durch den Eiland von der Winter keine Angst machen muss, da kann man nicht in der Jugendharbarke aufsteigen.",d a z ɔ l v iː b uː x t aɪ n a f oː d eː v ɪ n t ə r k aɪ n ɑː ʃ s m oː x ɔ d ɛ x oː r m o n eː d ə d ə uː n ʊ n t r b a r b aʊ f ʃ t iː ɡ ə,Basel,Dabei braucht einem der Winter keine Angst zu machen. Da kann man nicht in der Jugendherberge absteigen.,4105f1e0381fb28c934076c971613a424e705046e809620929fa744d7db5211a,50e4a935-c887-4c38-aff2-6286aab725d1,female,twenties,19
1_Bern,1,Bern,Dabei braucht einfach ein Winter keine Angst zu machen. Da haben wir nicht in den Jugendherberg aufgestiegen.,d iː b iː b r uː x eɪ n f oː ɡ eː m iː d iː ts ɛ aʊ ʃ ts m oː x ə b ɔ f ɔ m aɪ n ɪ ɡ ɪ ɪ uː ɡ ʊ n t ɑː r eː d ə aʊ x ʃ t iː d ə,Basel,Dabei braucht einem der Winter keine Angst zu machen. Da kann man nicht in der Jugendherberge absteigen.,4105f1e0381fb28c934076c971613a424e705046e809620929fa744d7db5211a,887b50f8-215b-4a1d-8f32-13516da6506f,female,sixties,19
0_Wallis,0,Wallis,"Der Hohenmann hat in der jungen Therbarke aufgestiegen, das meine ich in der ersten dritten Säule und verweht mit der Ehe.",t aʊ ɔ b a n ɪ t ɪ n d ɛ j ɡ ə n p a r p r k ə oː ʃ t iː ɡ a ts m eː n ɔ ʃ d iː n ə eː ʃ t y t r iː e b iː z uː uː d a h uː p p r b iː ɛ k l a t ʃ t e r iː f s,Basel,Da kann man nicht in der Jugendherberge absteigen. Zumindest in den ersten drei Episoden überwiegt letzterer Einfluss.,e4eb5dfe3edbec04b120cc584a6285d505626ebe164de0b46c1ec78e5b3b3f43,fb1b67be-8d8f-47bb-b15c-ee1138f0d4ac,female,twenties,19
0_Basel,0,Basel,"Du kannst nicht in der Jugend herbergen, absteigen. Zumindest in den ersten drei Episoden überwiegt der letzte Einfluss.",d oː k ɔ m ə n ɪ t ɪ n d j uː ɡ ə n t h ɛ b ɔ d ɛ ɔ p ʃ t iː ɡ ə ts m ɪ t s ɪ n d ə ɛ ʃ t ə t r aɪ e p iː z oː d ə b uː v iː t t l ɛ ʃ t r a iː f l o,Basel,Da kann man nicht in der Jugendherberge absteigen. Zumindest in den ersten drei Episoden überwiegt letzterer Einfluss.,e4eb5dfe3edbec04b120cc584a6285d505626ebe164de0b46c1ec78e5b3b3f43,8800b4de-fa22-4fdc-9f29-457c4010fd57,female,fourties,19
0_Bern,0,Bern,Da haben wir nicht in Jugendherberge aufgestiegen. Waren wir in der ersten Episode über die Pfadstreifung.,b ɔ x ɔ m a n ɪ t iː v j uː ɡ ə n p r b æ r ɡ aʊ p ʃ t iː d ə v ɑː r ə n ts iː d ɛ ɾ ʃ t r b ɪ z oː d ə uː b ə v iː p r aɪ ʃ t d iː f uː s,Bern,Da kann man nicht in der Jugendherberge absteigen. Zumindest in den ersten drei Episoden überwiegt letzterer Einfluss.,e4eb5dfe3edbec04b120cc584a6285d505626ebe164de0b46c1ec78e5b3b3f43,7ca44480-9007-4c1c-8046-aade3c4e6a87,male,twenties,19
0_Zürich,0,Zürich,Der Hominid in der Jugendharbarke staukstiegen.,d ɔ x ɔ m a n ɪ t ɪ n d ə j uː ɡ ə n t h r b a k ʃ t aʊ k ʃ t iː ɡ ə a,Basel,Da kann man nicht in der Jugendherberge absteigen. Zumindest in den ersten drei Episoden überwiegt letzterer Einfluss.,e4eb5dfe3edbec04b120cc584a6285d505626ebe164de0b46c1ec78e5b3b3f43,ba826a45-33f8-47ef-9516-a66a201aac29,female,fifties,19
0_Graubünden,0,Graubünden,Da kann man nicht in der Jugendherberge abstiegen. Zumindest in der ersten drei Episoden überwegt der letzte Einfluss.,d ɑː k a m a n eː t ɪ n d ɛ j uː ɡ ə n t ɛ r b ɛ r ɡ ɜ aʊ p ʃ t iː ɡ ə ts m ɪ n d ə ʃ t ɪ n d ɛ ɾ eː ʃ t ə d r iː e p ɪ z oː t ə y b ə v eː k t ɛ l œ t ə r ə iː f l uː s,Basel,Da kann man nicht in der Jugendherberge absteigen. Zumindest in den ersten drei Episoden überwiegt letzterer Einfluss.,e4eb5dfe3edbec04b120cc584a6285d505626ebe164de0b46c1ec78e5b3b3f43,c4f6bcdf-fc02-4fe8-9277-0701cfffebab,female,teens,19
0_Innerschweiz,0,Innerschweiz,Da kann man nicht in den Jugendherbergen absteigen. Zumindest in den ersten drei Episoden überwegt. Letzter Einfluss.,d ɑː f ɔ m a m ɛ n t iː d ə j uː ɡ ə n p r b a r ɡ ə aʊ p ʃ ʃ t iː ɡ ə ts uː m ɛ n d ə ʃ t iː d ə eː ʃ t ə iː e p iː z oː d ə y b ə r v k t v ɛ p t r ə iː f v uː s,Bern,Da kann man nicht in der Jugendherberge absteigen. Zumindest in den ersten drei Episoden überwiegt letzterer Einfluss.,e4eb5dfe3edbec04b120cc584a6285d505626ebe164de0b46c1ec78e5b3b3f43,5184dba3-c5e1-4570-ba26-62176e8c8dcc,female,twenties,19
0_Ostschweiz,0,Ostschweiz,Doch haben wir nicht in der Jugendherberge abgestiegen. Zumindest in der ersten Teilepisode über wirkliche Einflüsse.,d oː f ɔ m o m ø d i d i j uː k ə p r ɔ b ɡ ə aʊ p ʃ t iː d ə ts u m e n d ʊ ʃ t iː d ə oː ʃ t uː p uː l i b iː z d ə y b oː v iː d ə t ð e t o h ə iː n f l uː s j o,Basel,Da kann man nicht in der Jugendherberge absteigen. Zumindest in den ersten drei Episoden überwiegt letzterer Einfluss.,e4eb5dfe3edbec04b120cc584a6285d505626ebe164de0b46c1ec78e5b3b3f43,a677eda9-7709-4c9d-8656-e7b665140f3b,male,thirties,19
3_Zürich,3,Zürich,Die Menschen sind ja größer als ich. Die Menschen sind für andere und über soziale Medien in Gang.,d iː m s i s t iː p l uː z ʊ r ɔ k ɡ aʊ t iː h i v i s s uː t f ɛ ɛ m eː ɹ aɪ ɪ n t uː p uː s i ts j oː n m y ɪ d ɪ ɪ k ɛ a,Basel,Diese müssen sie an grössere abgeben. Die Hinweise seien von Anwohnern und über soziale Medien eingegangen.,ff7d08ad3a21f149b7ce954a35c916ca4b629d67fec434769f86fcaf93c5b1ab,6d34bfbb-2de2-48d9-891d-ae216f9b347b,male,twenties,18
3_Ostschweiz,3,Ostschweiz,"Die Menschen größere Abgeh, die Wissens von Einwohnern über soziale Medien eingegangen.",d iː m a n ts ɡ r s aɪ ɑː p ɡ ə k iː r ɪ s ɪ ɡ f oː ɑː r oː n oː n h y l p oː s uː ts j ɑː l m eː l ɡ iː ɡ ɑː ŋ ə,Basel,Diese müssen sie an grössere abgeben. Die Hinweise seien von Anwohnern und über soziale Medien eingegangen.,ff7d08ad3a21f149b7ce954a35c916ca4b629d67fec434769f86fcaf93c5b1ab,684dd9cf-2844-407b-9a7f-12e7b559773f,female,fourties,18
3_Basel,3,Basel,"Die Menschen haben größere Augen, sie wissen sich vor Augen und über soziale Medien nicht mehr.",t iː m iː e n ts iː ɔ m uː s l i aʊ ɡ aʊ iː v i s s iː t f oː ɡ uː aʊ u n uː p u s i ts j oː i d e iː ɡ ɔ ɔ,Basel,Diese müssen sie an grössere abgeben. Die Hinweise seien von Anwohnern und über soziale Medien eingegangen.,ff7d08ad3a21f149b7ce954a35c916ca4b629d67fec434769f86fcaf93c5b1ab,fd72db57-c291-43e6-840e-92e06f83ae56,male,twenties,18
3_Wallis,3,Wallis,"Die Schenjes sind schon größtige. Die hieven sich erst in den Augen der Menschen, die sich in den sozialen Medien befinden.",d iː ʃ ə j e s ɪ n dʒ ɔ k r e z d r i v oː ɡ a d iː h v iː z ə iː ɡ ɛ s oː ɔ n ə r ʊ ɪ p ʊ r s ts j oː d e m e d e i k k ɔ a,Basel,Diese müssen sie an grössere abgeben. Die Hinweise seien von Anwohnern und über soziale Medien eingegangen.,ff7d08ad3a21f149b7ce954a35c916ca4b629d67fec434769f86fcaf93c5b1ab,fb1b67be-8d8f-47bb-b15c-ee1138f0d4ac,female,twenties,18
